Etc/UTC,Open,High,Low,Close,Volume
2026-07-31T00:26:00+00:00,28342.564,28347.997,28339.92,28342.321,69520
2026-07-31T00:27:00+00:00,28342.208,28346.342,28337.431,28342.521,72820
2026-07-31T00:28:00+00:00,28342.709,28348.432,28336.364,28345.842,74800
2026-07-31T00:29:00+00:00,28344.709,28354.986,28338.697,28354.909,70400
2026-07-31T00:30:00+00:00,28354.699,28367.299,28353.476,28367.12,70400
2026-07-31T00:31:00+00:00,28367.154,28373.098,28362.389,28364.186,75460
2026-07-31T00:32:00+00:00,28364.032,28372.089,28361.31,28371.543,66440
2026-07-31T00:33:00+00:00,28371.442,28380.476,28367.689,28379.054,69080
2026-07-31T00:34:00+00:00,28378.898,28382.109,28376.087,28379.909,69300
2026-07-31T00:35:00+00:00,28378.132,28380.887,28376.375,28379.543,63580
2026-07-31T00:36:00+00:00,28379.889,28379.889,28363.097,28367.508,74580
2026-07-31T00:37:00+00:00,28368.189,28374.665,28364.019,28369.61,75900
2026-07-31T00:38:00+00:00,28369.32,28379.132,28366.564,28373.608,70620
2026-07-31T00:39:00+00:00,28373.709,28375.164,28363.154,28366.953,70840
2026-07-31T00:40:00+00:00,28367.142,28370.108,28356.921,28357.475,72160
2026-07-31T00:41:00+00:00,28358.099,28364.02,28355.353,28358.289,73920
2026-07-31T00:42:00+00:00,28357.897,28369.199,28357.175,28362.865,67320
2026-07-31T00:43:00+00:00,28362.153,28369.131,28356.675,28367.998,69740
2026-07-31T00:44:00+00:00,28368.089,28371.587,28362.397,28371.587,73260
2026-07-31T00:45:00+00:00,28371.976,28373.521,28365.353,28366.086,73040
2026-07-31T00:46:00+00:00,28365.898,28365.898,28344.553,28348.464,77440
2026-07-31T00:47:00+00:00,28348.553,28354.799,28343.087,28353.619,77660
2026-07-31T00:48:00+00:00,28353.408,28355.599,28346.919,28355.175,75460
2026-07-31T00:49:00+00:00,28356.02,28357.389,28341.91,28345.843,72380
2026-07-31T00:50:00+00:00,28345.664,28357.189,28345.32,28353.709,70180
2026-07-31T00:51:00+00:00,28353.909,28360.289,28349.932,28355.219,73700
2026-07-31T00:52:00+00:00,28355.199,28365.51,28353.621,28362.899,65340
2026-07-31T00:53:00+00:00,28362.643,28365.497,28357.987,28360.175,68860
2026-07-31T00:54:00+00:00,28360.386,28363.01,28352.664,28354.789,70620
2026-07-31T00:55:00+00:00,28354.354,28368.589,28353.054,28367.932,71280
2026-07-31T00:56:00+00:00,28368.386,28372.686,28366.398,28372.686,66220
2026-07-31T00:57:00+00:00,28372.986,28377.099,28369.487,28375.41,70180
2026-07-31T00:58:00+00:00,28375.186,28388.119,28375.186,28387.164,61380
2026-07-31T00:59:00+00:00,28386.954,28397.042,28386.954,28394.875,64020
2026-07-31T01:00:00+00:00,28394.953,28409.889,28394.953,28407.143,77220
2026-07-31T01:01:00+00:00,28406.664,28420.289,28405.686,28420.164,75240
2026-07-31T01:02:00+00:00,28420.186,28424.019,28416.008,28417.889,69740
2026-07-31T01:03:00+00:00,28417.642,28420.089,28413.609,28415.519,64020
2026-07-31T01:04:00+00:00,28415.343,28422.397,28414.387,28421.487,67100
2026-07-31T01:05:00+00:00,28421.842,28431.299,28418.453,28430.697,67100
2026-07-31T01:06:00+00:00,28430.608,28440.089,28430.375,28437.632,73480
2026-07-31T01:07:00+00:00,28437.386,28442.097,28434.997,28435.443,65120
2026-07-31T01:08:00+00:00,28435.175,28438.009,28432.487,28437.087,66660
2026-07-31T01:09:00+00:00,28436.687,28441.299,28435.019,28439.375,70180
2026-07-31T01:10:00+00:00,28439.098,28440.909,28434.675,28434.675,53240
2026-07-31T01:11:00+00:00,28434.853,28439.665,28431.154,28432.998,72820
2026-07-31T01:12:00+00:00,28432.565,28436.019,28428.431,28434.699,66440
2026-07-31T01:13:00+00:00,28434.375,28436.599,28431.81,28433.965,65340
2026-07-31T01:14:00+00:00,28433.653,28435.454,28428.154,28432.997,66220
2026-07-31T01:15:00+00:00,28433.176,28443.087,28430.943,28441.932,68640
2026-07-31T01:16:00+00:00,28442.043,28444.599,28436.52,28438.654,66880
2026-07-31T01:17:00+00:00,28438.889,28442.831,28435.631,28438.519,67980
2026-07-31T01:18:00+00:00,28438.664,28444.299,28430.508,28431.186,66000
2026-07-31T01:19:00+00:00,28431.898,28435.097,28430.665,28432.453,58520
2026-07-31T01:20:00+00:00,28432.519,28443.52,28430.464,28442.119,60060
2026-07-31T01:21:00+00:00,28442.321,28443.442,28439.02,28441.964,59180
2026-07-31T01:22:00+00:00,28441.408,28443.019,28439.142,28441.81,53240
2026-07-31T01:23:00+00:00,28441.986,28442.831,28430.553,28430.954,66220
2026-07-31T01:24:00+00:00,28431.353,28431.509,28420.02,28428.186,67760
2026-07-31T01:25:00+00:00,28427.632,28439.408,28426.709,28437.419,64680
2026-07-31T01:26:00+00:00,28437.621,28442.119,28437.076,28440.621,63140
2026-07-31T01:27:00+00:00,28440.942,28443.397,28428.887,28429.643,68420
2026-07-31T01:28:00+00:00,28429.487,28431.399,28421.81,28425.942,64680
2026-07-31T01:29:00+00:00,28425.532,28425.532,28415.975,28422.687,64900
2026-07-31T01:30:00+00:00,28421.698,28430.998,28416.021,28424.199,75240
2026-07-31T01:31:00+00:00,28423.853,28424.219,28409.132,28409.409,77000
2026-07-31T01:32:00+00:00,28408.92,28409.131,28398.208,28404.897,74360
2026-07-31T01:33:00+00:00,28404.708,28412.209,28403.62,28411.11,71720
2026-07-31T01:34:00+00:00,28412.031,28414.421,28398.175,28408.065,76340
2026-07-31T01:35:00+00:00,28409.789,28409.789,28391.654,28394.62,75020
2026-07-31T01:36:00+00:00,28395.487,28395.487,28388.043,28390.62,76120
2026-07-31T01:37:00+00:00,28389.92,28390.709,28372.12,28384.475,71720
2026-07-31T01:38:00+00:00,28384.01,28384.51,28373.342,28379.542,71940
2026-07-31T01:39:00+00:00,28378.454,28383.408,28374.51,28381.11,76560
2026-07-31T01:40:00+00:00,28381.008,28384.019,28363.598,28373.899,76560
2026-07-31T01:41:00+00:00,28373.475,28380.197,28369.876,28369.876,75680
2026-07-31T01:42:00+00:00,28370.02,28381.465,28370.02,28379.709,70180
2026-07-31T01:43:00+00:00,28379.52,28380.354,28365.997,28368.353,71280
2026-07-31T01:44:00+00:00,28368.187,28370.089,28362.064,28369.632,67540
2026-07-31T01:45:00+00:00,28370.01,28371.953,28362.131,28362.176,74800
2026-07-31T01:46:00+00:00,28362.132,28364.389,28353.354,28355.409,73920
2026-07-31T01:47:00+00:00,28355.498,28356.975,28338.197,28342.81,73260
2026-07-31T01:48:00+00:00,28342.353,28355.708,28339.053,28343.865,77660
2026-07-31T01:49:00+00:00,28343.542,28354.289,28338.854,28340.053,77440
2026-07-31T01:50:00+00:00,28340.142,28343.508,28328.32,28332.52,74580
2026-07-31T01:51:00+00:00,28332.497,28346.875,28329.453,28341.82,77660
2026-07-31T01:52:00+00:00,28340.865,28357.876,28340.354,28352.476,73040
2026-07-31T01:53:00+00:00,28352.821,28354.698,28345.487,28345.686,73480
2026-07-31T01:54:00+00:00,28344.465,28345.342,28331.61,28339.099,73920
2026-07-31T01:55:00+00:00,28338.997,28343.597,28331.043,28343.119,75460
2026-07-31T01:56:00+00:00,28342.654,28357.099,28341.043,28353.975,72160
2026-07-31T01:57:00+00:00,28354.364,28354.431,28342.854,28351.876,73700
2026-07-31T01:58:00+00:00,28352.065,28352.51,28343.654,28343.654,70620
2026-07-31T01:59:00+00:00,28344.208,28350.198,28340.597,28349.375,75680
2026-07-31T02:00:00+00:00,28349.598,28370.919,28349.299,28368.621,71060
2026-07-31T02:01:00+00:00,28368.032,28371.853,28354.719,28354.854,71060
2026-07-31T02:02:00+00:00,28355.075,28357.865,28338.643,28338.697,75020
2026-07-31T02:03:00+00:00,28339.354,28343.299,28325.821,28325.954,71500
2026-07-31T02:04:00+00:00,28325.386,28329.409,28317.342,28318.619,74360
2026-07-31T02:05:00+00:00,28319.097,28329.676,28314.065,28326.899,71940
2026-07-31T02:06:00+00:00,28326.81,28346.009,28325.01,28335.864,75020
2026-07-31T02:07:00+00:00,28335.854,28348.075,28331.608,28332.186,73920
2026-07-31T02:08:00+00:00,28332.697,28338.131,28330.642,28332.986,67760
2026-07-31T02:09:00+00:00,28332.82,28346.609,28330.464,28345.021,64240
2026-07-31T02:10:00+00:00,28344.62,28344.986,28326.008,28330.054,71500
2026-07-31T02:11:00+00:00,28330.099,28333.876,28319.665,28320.676,70620
2026-07-31T02:12:00+00:00,28320.487,28326.51,28313.053,28324.954,73040
2026-07-31T02:13:00+00:00,28325.01,28327.189,28317.175,28321.342,72820
2026-07-31T02:14:00+00:00,28321.897,28322.789,28306.553,28309.954,71280
2026-07-31T02:15:00+00:00,28310.065,28311.143,28294.998,28297.543,72160
2026-07-31T02:16:00+00:00,28297.889,28298.054,28287.954,28293.519,73700
2026-07-31T02:17:00+00:00,28292.975,28293.908,28283.153,28286.165,68640
2026-07-31T02:18:00+00:00,28286.021,28294.699,28282.943,28294.699,70620
2026-07-31T02:19:00+00:00,28295.398,28295.398,28274.098,28278.197,69080
2026-07-31T02:20:00+00:00,28278.509,28291.898,28278.509,28281.898,71940
2026-07-31T02:21:00+00:00,28281.598,28300.789,28279.642,28299.599,69960
2026-07-31T02:22:00+00:00,28299.498,28300.52,28287.321,28288.532,67760
2026-07-31T02:23:00+00:00,28289.631,28293.599,28284.409,28291.632,69740
2026-07-31T02:24:00+00:00,28291.41,28294.031,28274.109,28282.176,69520
2026-07-31T02:25:00+00:00,28282.486,28287.854,28278.032,28284.597,70400
2026-07-31T02:26:00+00:00,28284.354,28289.299,28283.52,28288.675,68200
2026-07-31T02:27:00+00:00,28287.708,28299.486,28287.432,28292.942,62920
2026-07-31T02:28:00+00:00,28293.31,28297.943,28291.042,28294.175,59400
2026-07-31T02:29:00+00:00,28294.364,28298.975,28288.697,28295.119,61160
2026-07-31T02:30:00+00:00,28295.097,28297.299,28281.108,28294.908,68200
2026-07-31T02:31:00+00:00,28294.464,28301.576,28292.11,28293.408,65120
2026-07-31T02:32:00+00:00,28293.509,28299.165,28292.51,28298.686,62040
2026-07-31T02:33:00+00:00,28298.975,28303.689,28293.12,28301.942,64020
2026-07-31T02:34:00+00:00,28302.342,28304.531,28292.908,28293.475,66660
2026-07-31T02:35:00+00:00,28292.831,28294.186,28284.331,28284.642,72160
2026-07-31T02:36:00+00:00,28284.864,28286.689,28279.986,28284.119,66440
2026-07-31T02:37:00+00:00,28283.943,28284.998,28262.453,28265.61,70620
2026-07-31T02:38:00+00:00,28265.689,28289.409,28265.619,28289.119,72600
2026-07-31T02:39:00+00:00,28289.099,28289.789,28280.01,28283.175,67540
2026-07-31T02:40:00+00:00,28283.289,28294.943,28283.065,28291.92,66220
2026-07-31T02:41:00+00:00,28291.865,28293.454,28286.832,28287.832,65560
2026-07-31T02:42:00+00:00,28287.321,28290.289,28274.832,28276.889,69520
2026-07-31T02:43:00+00:00,28276.853,28287.099,28274.954,28284.608,67320
2026-07-31T02:44:00+00:00,28284.886,28293.886,28280.52,28293.198,64240
2026-07-31T02:45:00+00:00,28293.853,28303.987,28293.853,28303.121,67320
2026-07-31T02:46:00+00:00,28303.689,28310.399,28301.589,28301.589,63360
2026-07-31T02:47:00+00:00,28300.799,28304.676,28296.565,28302.542,67100
2026-07-31T02:48:00+00:00,28302.51,28305.497,28293.142,28293.886,64900
2026-07-31T02:49:00+00:00,28293.61,28294.009,28274.442,28278.821,63580
2026-07-31T02:50:00+00:00,28278.531,28282.197,28270.686,28282.197,65340
2026-07-31T02:51:00+00:00,28282.097,28289.654,28277.321,28285.898,68420
2026-07-31T02:52:00+00:00,28285.553,28292.289,28281.964,28291.889,67320
2026-07-31T02:53:00+00:00,28291.919,28295.01,28286.898,28289.119,61380
2026-07-31T02:54:00+00:00,28289.165,28292.598,28285.01,28285.921,67540
2026-07-31T02:55:00+00:00,28285.832,28299.108,28283.532,28299.108,67760
2026-07-31T02:56:00+00:00,28299.154,28300.908,28287.532,28295.709,67100
2026-07-31T02:57:00+00:00,28295.842,28306.053,28292.854,28305.475,60280
2026-07-31T02:58:00+00:00,28305.209,28309.119,28298.82,28299.908,64680
2026-07-31T02:59:00+00:00,28299.554,28305.176,28296.498,28304.953,63140
2026-07-31T03:00:00+00:00,28304.609,28305.031,28293.109,28297.42,71280
2026-07-31T03:01:00+00:00,28297.654,28297.82,28282.697,28297.82,75240
2026-07-31T03:02:00+00:00,28297.409,28303.01,28290.443,28298.832,68420
2026-07-31T03:03:00+00:00,28298.654,28302.197,28294.587,28302.143,66220
2026-07-31T03:04:00+00:00,28302.109,28305.665,28298.332,28299.564,67320
2026-07-31T03:05:00+00:00,28299.343,28300.542,28294.176,28299.654,68860
2026-07-31T03:06:00+00:00,28299.11,28301.387,28294.021,28298.799,69300
2026-07-31T03:07:00+00:00,28298.897,28301.199,28295.12,28299.42,63140
2026-07-31T03:08:00+00:00,28299.187,28307.199,28296.009,28302.799,66660
2026-07-31T03:09:00+00:00,28302.498,28302.998,28296.665,28299.699,62480
2026-07-31T03:10:00+00:00,28299.32,28301.132,28284.921,28288.197,68420
2026-07-31T03:11:00+00:00,28288.453,28308.209,28284.475,28297.597,74800
2026-07-31T03:12:00+00:00,28297.997,28297.997,28270.498,28282.398,75900
2026-07-31T03:13:00+00:00,28281.998,28286.454,28274.01,28276.131,70620
2026-07-31T03:14:00+00:00,28275.697,28291.789,28270.564,28290.92,71940
2026-07-31T03:15:00+00:00,28290.642,28298.375,28289.953,28295.354,71500
2026-07-31T03:16:00+00:00,28296.089,28312.009,28293.109,28311.821,70180
2026-07-31T03:17:00+00:00,28311.943,28319.899,28311.943,28318.632,66000
2026-07-31T03:18:00+00:00,28317.886,28320.842,28315.086,28318.087,66440
2026-07-31T03:19:00+00:00,28317.889,28328.642,28315.11,28328.097,64460
2026-07-31T03:20:00+00:00,28327.609,28339.432,28327.02,28336.586,68860
2026-07-31T03:21:00+00:00,28336.343,28343.399,28334.197,28340.109,71060
2026-07-31T03:22:00+00:00,28340.497,28343.942,28335.021,28335.531,64460
2026-07-31T03:23:00+00:00,28335.353,28339.897,28324.431,28339.599,71500
2026-07-31T03:24:00+00:00,28338.553,28339.642,28325.487,28334.986,68420
2026-07-31T03:25:00+00:00,28333.931,28338.098,28331.042,28332.698,66220
2026-07-31T03:26:00+00:00,28333.176,28343.521,28332.632,28342.997,66000
2026-07-31T03:27:00+00:00,28342.898,28343.453,28336.853,28338.389,63360
2026-07-31T03:28:00+00:00,28339.364,28348.443,28338.364,28346.664,62700
2026-07-31T03:29:00+00:00,28346.799,28346.799,28333.343,28336.931,64460
2026-07-31T03:30:00+00:00,28337.109,28346.486,28332.975,28343.675,77880
2026-07-31T03:31:00+00:00,28343.376,28350.699,28337.531,28350.699,78320
2026-07-31T03:32:00+00:00,28350.189,28350.189,28340.62,28346.365,76560
2026-07-31T03:33:00+00:00,28346.086,28347.887,28335.432,28337.976,75680
2026-07-31T03:34:00+00:00,28337.686,28338.521,28326.687,28327.165,72820
2026-07-31T03:35:00+00:00,28326.964,28335.865,28325.198,28330.021,71720
2026-07-31T03:36:00+00:00,28330.087,28341.332,28329.587,28335.61,70840
2026-07-31T03:37:00+00:00,28335.699,28337.075,28329.142,28331.289,71280
2026-07-31T03:38:00+00:00,28330.997,28337.553,28327.81,28335.899,70620
2026-07-31T03:39:00+00:00,28336.498,28342.453,28333.942,28337.331,69520
2026-07-31T03:40:00+00:00,28338.608,28341.11,28328.043,28336.964,75020
2026-07-31T03:41:00+00:00,28337.342,28337.421,28326.454,28331.02,72600
2026-07-31T03:42:00+00:00,28331.398,28336.986,28328.621,28334.821,74140
2026-07-31T03:43:00+00:00,28334.821,28337.289,28330.121,28333.854,68420
2026-07-31T03:44:00+00:00,28333.021,28335.964,28329.531,28335.021,67980
2026-07-31T03:45:00+00:00,28333.442,28338.554,28328.62,28331.065,72160
2026-07-31T03:46:00+00:00,28331.565,28332.353,28317.932,28320.92,72380
2026-07-31T03:47:00+00:00,28321.353,28322.697,28308.831,28310.719,71720
2026-07-31T03:48:00+00:00,28310.419,28317.821,28304.098,28317.076,75020
2026-07-31T03:49:00+00:00,28317.654,28320.719,28300.687,28304.02,75020
2026-07-31T03:50:00+00:00,28304.189,28316.965,28302.131,28311.643,76560
2026-07-31T03:51:00+00:00,28311.042,28321.62,28307.342,28313.042,75240
2026-07-31T03:52:00+00:00,28312.597,28323.397,28310.898,28323.397,73480
2026-07-31T03:53:00+00:00,28323.165,28336.954,28321.898,28336.654,70840
2026-07-31T03:54:00+00:00,28336.942,28341.199,28335.653,28336.965,62480
2026-07-31T03:55:00+00:00,28337.197,28342.065,28333.375,28333.599,73920
2026-07-31T03:56:00+00:00,28333.676,28342.899,28333.108,28338.42,63580
2026-07-31T03:57:00+00:00,28338.576,28343.119,28337.021,28337.689,65780
2026-07-31T03:58:00+00:00,28337.709,28340.942,28333.91,28334.299,60720
2026-07-31T03:59:00+00:00,28333.943,28336.186,28329.354,28331.019,67320
2026-07-31T04:00:00+00:00,28330.919,28332.465,28297.01,28300.82,75900
2026-07-31T04:01:00+00:00,28300.909,28307.121,28295.676,28302.997,70400
2026-07-31T04:02:00+00:00,28303.021,28309.953,28300.821,28306.699,69520
2026-07-31T04:03:00+00:00,28307.198,28324.953,28306.208,28318.608,68420
2026-07-31T04:04:00+00:00,28318.687,28319.021,28310.364,28314.909,71500
2026-07-31T04:05:00+00:00,28314.943,28325.189,28312.632,28318.465,68420
2026-07-31T04:06:00+00:00,28317.842,28324.389,28311.153,28322.82,70620
2026-07-31T04:07:00+00:00,28323.299,28329.375,28316.986,28329.087,69300
2026-07-31T04:08:00+00:00,28329.143,28335.665,28329.098,28330.886,69080
2026-07-31T04:09:00+00:00,28330.91,28337.076,28329.631,28335.098,65340
2026-07-31T04:10:00+00:00,28335.099,28336.497,28330.331,28334.008,70180
2026-07-31T04:11:00+00:00,28334.199,28334.919,28325.597,28326.432,67100
2026-07-31T04:12:00+00:00,28326.821,28338.889,28324.954,28334.498,70620
2026-07-31T04:13:00+00:00,28335.086,28337.109,28327.698,28336.831,67320
2026-07-31T04:14:00+00:00,28336.943,28339.587,28333.442,28335.32,60500
2026-07-31T04:15:00+00:00,28335.064,28336.408,28324.62,28329.389,69520
2026-07-31T04:16:00+00:00,28329.354,28345.109,28328.31,28345.109,65780
2026-07-31T04:17:00+00:00,28344.375,28344.708,28338.431,28342.586,69080
2026-07-31T04:18:00+00:00,28342.699,28358.008,28342.597,28356.021,61160
2026-07-31T04:19:00+00:00,28356.409,28367.619,28355.587,28365.864,57860
2026-07-31T04:20:00+00:00,28365.664,28370.508,28361.843,28370.142,60940
2026-07-31T04:21:00+00:00,28370.599,28370.599,28358.621,28362.419,61820
2026-07-31T04:22:00+00:00,28362.154,28366.686,28357.52,28361.086,59180
2026-07-31T04:23:00+00:00,28360.987,28366.486,28359.531,28365.387,63360
2026-07-31T04:24:00+00:00,28365.643,28373.097,28361.943,28373.097,63580
2026-07-31T04:25:00+00:00,28372.51,28374.476,28365.198,28373.397,60940
2026-07-31T04:26:00+00:00,28373.608,28375.209,28368.121,28369.587,63360
2026-07-31T04:27:00+00:00,28369.889,28377.697,28368.799,28371.843,61600
2026-07-31T04:28:00+00:00,28372.119,28383.875,28371.521,28378.821,59400
2026-07-31T04:29:00+00:00,28378.953,28384.199,28377.486,28383.443,62040
2026-07-31T04:30:00+00:00,28383.889,28386.421,28383.389,28384.108,62480
2026-07-31T04:31:00+00:00,28383.921,28386.998,28380.31,28381.131,61380
2026-07-31T04:32:00+00:00,28381.465,28395.331,28381.075,28393.109,65340
2026-07-31T04:33:00+00:00,28393.121,28405.599,28393.097,28399.109,64020
2026-07-31T04:34:00+00:00,28398.51,28406.919,28398.343,28404.453,57860
2026-07-31T04:35:00+00:00,28404.987,28406.076,28399.332,28406.076,60060
2026-07-31T04:36:00+00:00,28406.389,28409.399,28403.789,28404.699,60720
2026-07-31T04:37:00+00:00,28404.397,28404.397,28393.143,28398.986,60720
2026-07-31T04:38:00+00:00,28399.143,28403.92,28397.353,28402.143,58080
2026-07-31T04:39:00+00:00,28402.689,28414.854,28402.199,28413.943,63360
2026-07-31T04:40:00+00:00,28414.097,28417.387,28413.598,28414.709,53900
2026-07-31T04:41:00+00:00,28414.354,28414.354,28409.953,28411.708,47960
2026-07-31T04:42:00+00:00,28411.919,28418.009,28409.975,28418.009,46200
2026-07-31T04:43:00+00:00,28417.854,28421.099,28413.908,28417.032,54120
2026-07-31T04:44:00+00:00,28417.132,28425.289,28417.132,28423.321,41800
2026-07-31T04:45:00+00:00,28423.131,28429.042,28423.131,28426.32,56980
2026-07-31T04:46:00+00:00,28425.676,28427.653,28423.331,28425.032,54120
2026-07-31T04:47:00+00:00,28424.843,28427.186,28420.643,28421.987,54560
2026-07-31T04:48:00+00:00,28421.943,28422.876,28417.665,28419.409,55440
2026-07-31T04:49:00+00:00,28419.498,28422.108,28418.197,28419.799,50160
2026-07-31T04:50:00+00:00,28419.443,28420.931,28411.009,28419.689,52140
2026-07-31T04:51:00+00:00,28419.121,28419.876,28411.821,28412.086,49500
2026-07-31T04:52:00+00:00,28412.421,28413.365,28408.31,28411.486,55660
2026-07-31T04:53:00+00:00,28411.32,28423.508,28408.621,28422.408,53020
2026-07-31T04:54:00+00:00,28422.61,28424.664,28415.542,28420.654,58300
2026-07-31T04:55:00+00:00,28420.953,28426.189,28418.209,28423.843,52800
2026-07-31T04:56:00+00:00,28423.953,28424.075,28419.876,28422.954,53020
2026-07-31T04:57:00+00:00,28422.431,28426.289,28420.075,28422.398,57200
2026-07-31T04:58:00+00:00,28422.108,28426.699,28421.965,28424.389,49720
2026-07-31T04:59:00+00:00,28424.464,28425.189,28421.175,28422.197,52360
2026-07-31T05:00:00+00:00,28421.931,28429.687,28419.399,28420.054,66220
2026-07-31T05:01:00+00:00,28419.854,28424.186,28417.832,28421.632,54340
2026-07-31T05:02:00+00:00,28421.576,28421.932,28416.91,28417.289,55660
2026-07-31T05:03:00+00:00,28417.208,28422.089,28416.521,28420.409,54120
2026-07-31T05:04:00+00:00,28420.41,28422.064,28417.52,28419.398,52580
2026-07-31T05:05:00+00:00,28419.053,28420.219,28411.387,28417.454,62920
2026-07-31T05:06:00+00:00,28417.631,28425.389,28416.398,28424.976,56540
2026-07-31T05:07:00+00:00,28425.175,28433.389,28424.653,28432.142,51260
2026-07-31T05:08:00+00:00,28432.098,28437.199,28431.82,28432.589,55660
2026-07-31T05:09:00+00:00,28432.609,28437.054,28431.32,28436.332,44440
2026-07-31T05:10:00+00:00,28436.031,28442.331,28430.132,28431.497,57640
2026-07-31T05:11:00+00:00,28431.121,28431.121,28421.419,28422.009,52800
2026-07-31T05:12:00+00:00,28422.197,28424.208,28418.01,28422.886,65120
2026-07-31T05:13:00+00:00,28425.186,28429.487,28421.908,28426.697,64900
2026-07-31T05:14:00+00:00,28426.975,28431.009,28423.576,28430.121,57860
2026-07-31T05:15:00+00:00,28430.343,28434.054,28429.353,28430.642,55440
2026-07-31T05:16:00+00:00,28430.498,28432.189,28427.699,28430.42,51700
2026-07-31T05:17:00+00:00,28430.386,28432.987,28428.075,28429.197,46640
2026-07-31T05:18:00+00:00,28429.799,28430.554,28425.887,28426.719,43560
2026-07-31T05:19:00+00:00,28426.975,28430.176,28424.987,28428.931,47740
2026-07-31T05:20:00+00:00,28429.543,28444.019,28428.697,28440.187,56320
2026-07-31T05:21:00+00:00,28439.943,28440.698,28435.165,28437.799,49060
2026-07-31T05:22:00+00:00,28437.454,28438.197,28434.719,28437.509,43780
2026-07-31T05:23:00+00:00,28437.675,28442.689,28437.61,28440.508,51480
2026-07-31T05:24:00+00:00,28440.676,28441.889,28435.142,28437.697,50160
2026-07-31T05:25:00+00:00,28437.11,28437.599,28432.62,28434.865,56540
2026-07-31T05:26:00+00:00,28434.889,28440.965,28434.31,28440.498,47960
2026-07-31T05:27:00+00:00,28440.81,28443.898,28434.032,28443.719,54560
2026-07-31T05:28:00+00:00,28443.376,28452.899,28442.61,28450.898,55880
2026-07-31T05:29:00+00:00,28450.608,28450.899,28446.075,28446.075,57640
2026-07-31T05:30:00+00:00,28445.586,28452.542,28440.354,28443.898,67540
2026-07-31T05:31:00+00:00,28443.964,28445.81,28436.31,28438.465,68640
2026-07-31T05:32:00+00:00,28437.587,28438.632,28431.621,28434.153,63580
2026-07-31T05:33:00+00:00,28434.475,28435.699,28430.953,28431.453,62040
2026-07-31T05:34:00+00:00,28431.164,28432.289,28416.132,28420.153,68420
2026-07-31T05:35:00+00:00,28419.709,28422.219,28413.553,28419.142,72600
2026-07-31T05:36:00+00:00,28419.008,28423.919,28413.921,28415.342,72600
2026-07-31T05:37:00+00:00,28415.421,28426.364,28415.12,28426.175,68420
2026-07-31T05:38:00+00:00,28426.089,28428.01,28421.365,28421.632,59840
2026-07-31T05:39:00+00:00,28421.597,28433.676,28417.976,28431.52,55440
2026-07-31T05:40:00+00:00,28431.653,28458.121,28431.431,28447.886,64460
2026-07-31T05:41:00+00:00,28447.687,28450.799,28441.676,28450.799,59840
2026-07-31T05:42:00+00:00,28450.421,28451.175,28445.121,28449.954,53240
2026-07-31T05:43:00+00:00,28450.186,28451.199,28438.208,28438.497,53460
2026-07-31T05:44:00+00:00,28438.209,28438.589,28423.91,28423.986,61820
2026-07-31T05:45:00+00:00,28424.143,28437.031,28421.842,28436.709,57640
2026-07-31T05:46:00+00:00,28436.131,28437.021,28427.508,28429.009,51040
2026-07-31T05:47:00+00:00,28429.031,28438.686,28423.676,28438.464,56760
2026-07-31T05:48:00+00:00,28438.353,28446.464,28437.009,28446.464,55660
2026-07-31T05:49:00+00:00,28446.186,28448.82,28445.498,28446.498,50160
2026-07-31T05:50:00+00:00,28446.332,28450.199,28445.954,28449.875,52580
2026-07-31T05:51:00+00:00,28449.986,28454.689,28443.365,28448.699,61600
2026-07-31T05:52:00+00:00,28448.575,28451.61,28445.653,28449.475,58740
2026-07-31T05:53:00+00:00,28448.954,28460.009,28448.954,28457.943,47080
2026-07-31T05:54:00+00:00,28458.209,28462.708,28457.32,28459.532,48400
2026-07-31T05:55:00+00:00,28459.875,28462.365,28441.509,28441.943,63580
2026-07-31T05:56:00+00:00,28442.153,28442.998,28438.142,28441.621,59400
2026-07-31T05:57:00+00:00,28441.965,28453.075,28440.421,28446.92,55660
2026-07-31T05:58:00+00:00,28447.389,28455.799,28444.921,28454.932,58300
2026-07-31T05:59:00+00:00,28454.799,28459.476,28453.32,28458.899,46420
2026-07-31T06:00:00+00:00,28458.375,28466.697,28448.953,28464.82,71940
2026-07-31T06:01:00+00:00,28464.553,28466.998,28460.61,28460.92,60720
2026-07-31T06:02:00+00:00,28460.899,28470.389,28458.209,28465.619,63800
2026-07-31T06:03:00+00:00,28465.61,28466.008,28457.664,28458.599,61160
2026-07-31T06:04:00+00:00,28458.689,28459.199,28453.389,28457.054,60720
2026-07-31T06:05:00+00:00,28457.198,28465.589,28456.131,28464.421,54560
2026-07-31T06:06:00+00:00,28464.608,28465.987,28462.32,28464.331,52580
2026-07-31T06:07:00+00:00,28464.431,28468.043,28462.464,28468.043,57420
2026-07-31T06:08:00+00:00,28467.886,28470.887,28466.375,28468.643,47300
2026-07-31T06:09:00+00:00,28468.476,28472.042,28467.475,28467.475,49280
2026-07-31T06:10:00+00:00,28467.789,28476.686,28467.064,28476.686,51260
2026-07-31T06:11:00+00:00,28477.042,28477.365,28468.197,28474.398,57860
2026-07-31T06:12:00+00:00,28474.487,28479.389,28474.175,28475.876,52140
2026-07-31T06:13:00+00:00,28475.899,28481.51,28475.408,28480.475,47960
2026-07-31T06:14:00+00:00,28480.608,28483.619,28479.375,28479.608,50600
